"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat"
"238","USC00140200",2011-10-10,351611,"0200",2011-10-11,"0200","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",46.47,-114.63,46.47,-114.63,0,3,"USD","ALTON 2SW",39.4483,-98.9703,0.190778377036967,"KMSO","MISSOULA",46.92,-114.08,"MT",65.3666762874171,4
"239","USC00141395",2011-12-13,353868,"0013",2011-12-13,"0207","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.7607,-156.4522,20.7717,-155.999,0,3,"USD","CEDAR VALE 5SSE",37.0347,-96.4631,14.637103072584,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",15.6778826147878,1
"240","USC00141875",2011-01-02,277172,"0100",2011-01-03,"1421","CALIFORNIA",6,"Heavy Rain",87,"SANTA CRUZ","MTR","",NA,"",37.0827,-122.0875,37.0827,-122.0875,15,3,"USD","COVERT",39.2425,-98.8678,7.23498596462502,"KWVI","WATSONVILLE",36.93,-121.78,"CA",32.1897799164711,0
"241","USC00143897",2011-10-06,351486,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",53,"LINCOLN","MSO","",NA,"",48.53,-115.57,48.53,-115.57,0,3,"USD","HUNTER",39.2333,-98.3933,0.942340509392564,"KSZT","SANDPOINT AP",48.3,-116.56,"ID",77.4980807053776,0
"242","USC00143997",2011-01-01,277167,"0521",2011-01-01,"0657","CALIFORNIA",6,"Heavy Rain",53,"MONTEREY","MTR","",NA,"",36.7235,-121.7265,36.7235,-121.7265,4,3,"USD","IONIA",39.6611,-98.3483,1.00027557748097,"KSNS","SALINAS",36.67,-121.6,"CA",12.7654238299992,0
"243","USC00143997",2011-10-06,351487,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",53,"LINCOLN","MSO","",NA,"",48.22,-115.19,48.22,-115.19,0,3,"USD","IONIA",39.6611,-98.3483,0.19009992598924,"KGPI","KALISPELL",48.3,-114.27,"MT",68.7609284530812,0
"244","USC00143997",2011-12-20,352020,"0245",2011-12-21,"0245","ALABAMA",1,"Heavy Rain",45,"DALE","TAE","",NA,"",31.595,-85.783,31.595,-85.783,0,3,"USD","IONIA",39.6611,-98.3483,0.19009992598924,"KTOI","TROY",31.86,-86.01,"AL",36.4991322707022,0
"245","USC00144598",2011-01-02,277186,"0104",2011-01-03,"1356","CALIFORNIA",6,"Heavy Rain",87,"SANTA CRUZ","MTR","",NA,"",37.0674,-122.08,37.0847,-122.08,15,3,"USD","LEBANON",39.8083,-98.5583,1.48159154174201,"KWVI","WATSONVILLE",36.93,-121.78,"CA",30.7460084865841,0
"246","USC00144598",2011-04-26,291815,"1200",2011-04-26,"1200","MISSOURI",29,"Heavy Rain",153,"OZARK","SGF","",NA,"",36.5869,-92.2846,36.5869,-92.2846,0,3,"USD","LEBANON",39.8083,-98.5583,1.48159154174201,"KBPK","BAXTER CO. ARPT.",36.37,-92.46,"AR",28.8007032191327,3
"247","USC00147542",2011-10-06,351485,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",53,"LINCOLN","MSO","",NA,"",48.41,-115.31,48.41,-115.31,0,3,"USD","SMITH CTR",39.7772,-98.7783,0.343570943265066,"KGPI","KALISPELL",48.3,-114.27,"MT",77.9000002748749,2
"248","USC00150381",2011-06-26,317439,"1350",2011-06-26,"1515","KENTUCKY",21,"Heavy Rain",83,"GRAVES","PAH","",NA,"",36.9439,-88.7352,36.9406,-88.6701,0,3,"USD","BARBOURVILLE",36.8825,-83.8819,12.9609318521906,"KPAH","PADUCAH",37.07,-88.77,"KY",14.3742267703311,0
"249","USC00151080",2011-05-12,297017,"0617",2011-05-12,"0838","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5835,-158.0946,21.572,-158.2567,0,3,"USD","BUCKHORN LAKE",37.3417,-83.4706,18.5294636550669,"PHHI","WHEELER AFB",21.48,-158.03,"HI",13.3227055153222,0
"250","USC00151080",2011-07-30,338809,"0030",2011-07-30,"0230","CALIFORNIA",6,"Heavy Rain",29,"KERN","HNX","",NA,"",35.2,-118.36,35.2,-118.36,0,3,"USD","BUCKHORN LAKE",37.3417,-83.4706,18.5294636550669,"K9L2","EDWARDS AFB",34.98,-117.86,"CA",51.7105611625763,0
"251","USC00151080",2011-10-10,351610,"0200",2011-10-11,"0200","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",46.15,-115.6,46.15,-115.6,0,3,"USD","BUCKHORN LAKE",37.3417,-83.4706,18.5294636550669,"KP69","ELK CITY",45.82,-115.43,"ID",39.0179334539563,0
"252","USC00152442",2011-03-04,279327,"2200",2011-03-04,"0130","LOUISIANA",22,"Heavy Rain",105,"TANGIPAHOA","LIX","",NA,"",30.43,-90.3629,30.43,-90.3629,0,3,"USD","EDDYVILLE 5S",37.0486,-88.0728,0.293226150210443,"KHDC","HAMMOND MUNI ARPT",30.52,-90.42,"LA",11.4186815949934,0
"253","USC00153744",2011-07-24,323083,"1200",2011-07-24,"1730","MISSISSIPPI",28,"Heavy Rain",75,"LAUDERDALE","JAN","",NA,"",32.49,-88.84,32.49,-88.84,0,3,"USD","HEIDELBERG 2N",37.5786,-83.7658,6.52653420870772,"KMEI","MERIDIAN",32.33,-88.75,"MS",19.717418488578,0
"254","USC00154255",2011-06-20,317138,"0700",2011-06-20,"1125","KENTUCKY",21,"Heavy Rain",13,"BELL","JKL","",NA,"",36.5889,-83.6867,36.5889,-83.6867,0,3,"USD","JEREMIAH 1 S",37.1614,-82.9364,23.305824539789,"K1A6","MIDDLESBORO/BELL CO",36.61,-83.74,"KY",5.31104202755977,4
"255","USC00154375",2011-11-01,350488,"0600",2011-11-30,"0559","ARKANSAS",5,"Heavy Rain",115,"POPE","LZK","",NA,"",35.27,-93.1,35.27,-93.1,0,3,"USD","KENLAKE RESORT",36.76,-88.1386,18.8135663613819,"KRUE","RUSSELLVILLE",35.25,-93.1,"AR",2.22638981586533,0
"256","USC00155389",2011-05-11,306895,"0730",2011-05-11,"0900","KENTUCKY",21,"Heavy Rain",135,"LEWIS","ILN","",NA,"",38.6,-83.17,38.6,-83.17,1,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,3.30351240421365,"KHTS","HUNTINGTON",38.37,-82.55,"WV",59.78507922404,0
"257","USC00155389",2011-05-19,306397,"1200",2011-05-20,"1200","NEBRASKA",31,"Heavy Rain",129,"NUCKOLLS","GID","",NA,"",40.2064,-98.2192,40.2064,-98.2192,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,16.9226434063728,"KHSI","HASTINGS",40.6,-98.43,"NE",47.319136746925,1
"258","USC00155389",2011-05-25,313668,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",19,"BUFFALO","GID","",NA,"",40.75,-98.83,40.75,-98.83,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,1.07904788230407,"KEAR","KEARNEY",40.73,-99,"NE",14.5103701841824,4
"259","USC00155389",2011-05-25,313668,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",19,"BUFFALO","GID","",NA,"",40.75,-98.83,40.75,-98.83,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,1.07904788230407,"KEAR","KEARNEY",40.73,-99,"NE",14.5103701841824,4
"260","USC00155389",2011-05-25,313674,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",61,"FRANKLIN","GID","",NA,"",40.0834,-98.8224,40.0834,-98.8224,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,3.30351240421365,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",59.3669298777511,4
"261","USC00155389",2011-05-25,313674,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",61,"FRANKLIN","GID","",NA,"",40.0834,-98.8224,40.0834,-98.8224,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,3.30351240421365,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",59.3669298777511,4
"262","USC00155389",2011-07-27,332929,"0305",2011-07-27,"0305","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.42,-90.31,42.42,-90.31,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,16.9226434063728,"KDBQ","DUBUQUE",42.4,-90.7,"IA",32.1318309086191,0
"263","USC00155389",2011-07-30,338807,"2357",2011-07-30,"0157","CALIFORNIA",6,"Heavy Rain",19,"FRESNO","HNX","",NA,"",36.79,-118.67,36.79,-118.67,0,3,"USD","MIDDLESBORO FIRE DEPT",36.6086,-83.7144,1.07904788230407,"KBIH","BISHOP",37.37,-118.37,"CA",69.8463464202453,0
"264","USC00156595",2011-03-26,295231,"2000",2011-03-26,"2000","ALABAMA",1,"Heavy Rain",21,"CHILTON","BMX","",NA,"",32.7251,-86.5352,32.7251,-86.5352,30,3,"USD","PROVIDENCE",37.3997,-87.7622,14.4595269425709,"KMXF","MAXWELL AFB",32.38,-86.37,"AL",41.4257423724927,2
"265","USC00157510",2011-04-26,303212,"0330",2011-04-26,"0330","TEXAS",48,"Heavy Rain",293,"LIMESTONE","FWD","",NA,"",31.4,-96.58,31.4,-96.58,25,3,"USD","SOMERSET 2 N",37.1167,-84.6167,11.7530490766588,"KLHB","HEARNE MUNI ARPT",30.87,-96.62,"TX",59.1223073372967,2
"266","USC00157592",2011-06-18,317511,"1330",2011-06-18,"1430","MISSOURI",29,"Heavy Rain",31,"CAPE GIRARDEAU","PAH","",NA,"",37.3,-89.53,37.3,-89.53,4,3,"USD","SPOTTSVILLE",37.8589,-87.4086,14.5835756441558,"KCGI","CAPE GIRARDEAU",37.23,-89.58,"MO",8.96340824637674,4
"267","USC00157592",2011-07-06,334415,"1300",2011-07-07,"1300","NEBRASKA",31,"Heavy Rain",185,"YORK","GID","",NA,"",40.9741,-97.73,40.9741,-97.73,0,3,"USD","SPOTTSVILLE",37.8589,-87.4086,10.1028311599885,"KJYR","YORK MUNICIPAL ARPT",40.9,-97.62,"NE",12.3939972992763,0
"268","USC00158432",2011-04-01,300619,"0600",2011-04-30,"0559","ARKANSAS",5,"Heavy Rain",109,"PIKE","LZK","",NA,"",34.32,-93.83,34.32,-93.83,0,3,"USD","WARNOCK 2",38.4947,-83.0183,17.6391652734238,"KMWT","MOUNT IDA",34.55,-93.58,"AR",34.3858330038602,0
"269","USC00158446",2011-11-21,348836,"0415",2011-11-21,"0555","ARKANSAS",5,"Heavy Rain",113,"POLK","LZK","",NA,"",34.55,-94.22,34.55,-94.22,0,3,"USD","WARSAW MARKLAND DAM",38.7744,-84.9667,12.6277063464723,"KMEZ","MENA INTERMOUNTAIN",34.55,-94.2,"AR",1.83372498589108,3
"270","USC00158633",2011-05-12,297015,"2035",2011-05-12,"2327","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2161,-159.4281,22.1321,-159.3073,0,3,"USD","WHITESBURG",37.1186,-82.8281,0.73486207315867,"PHLI","LIHUE",21.98,-159.35,"HI",27.489285204964,0
"271","USC00158633",2011-07-24,323082,"1200",2011-07-24,"1730","MISSISSIPPI",28,"Heavy Rain",75,"LAUDERDALE","JAN","",NA,"",32.55,-88.82,32.55,-88.82,0,3,"USD","WHITESBURG",37.1186,-82.8281,0.73486207315867,"KNMM","MERIDIAN NAS",32.55,-88.57,"MS",23.4584133127962,1
"272","USC00158633",2011-07-27,332923,"0305",2011-07-27,"0305","ILLINOIS",17,"Heavy Rain",177,"STEPHENSON","DVN","",NA,"",42.29,-89.63,42.29,-89.63,0,3,"USD","WHITESBURG",37.1186,-82.8281,6.34940495683841,"KFEP","ALBERTUS AIRPORT",42.25,-89.58,"IL",6.06557246903847,0
"273","USC00158633",2011-11-01,350483,"0600",2011-11-30,"0559","ARKANSAS",5,"Heavy Rain",51,"GARLAND","LZK","",NA,"",34.6524,-93.5334,34.6524,-93.5334,0,3,"USD","WHITESBURG",37.1186,-82.8281,0.73486207315867,"KMWT","MOUNT IDA",34.55,-93.58,"AR",12.1726041150702,0
"274","USC00158635",2011-07-27,332934,"0423",2011-07-27,"0423","ILLINOIS",17,"Heavy Rain",177,"STEPHENSON","DVN","",NA,"",42.29,-89.63,42.29,-89.63,0,3,"USD","WHITESBURG 2SE",37.1025,-82.8047,0.980806693902972,"KFEP","ALBERTUS AIRPORT",42.25,-89.58,"IL",6.06557246903847,0
"275","USC00164732",2011-06-13,304238,"2045",2011-06-13,"2045","FLORIDA",12,"Heavy Rain",35,"FLAGLER","JAX","",NA,"",29.6,-81.21,29.6,-81.21,0,3,"USD","JONESBORO 4 ENE",32.255,-92.6544,0.69303133343121,"KSGJ","T. AUGUSTINE",29.97,-81.33,"FL",42.7887880806471,0
"276","USC00204104",2011-06-21,306425,"1300",2011-06-21,"1643","LOUISIANA",22,"Heavy Rain",31,"DE SOTO","SHV","",NA,"",32.03,-93.7,32.03,-93.7,0,3,"USD","IRONWOOD",46.4656,-90.1892,19.9139577845559,"KSHV","SHREVEPORT",32.47,-93.82,"LA",50.2665829643044,0
"277","USC00204161",2011-04-12,293905,"1100",2011-04-12,"1300","KENTUCKY",21,"Heavy Rain",187,"OWEN","ILN","",NA,"",38.4765,-84.8017,38.4584,-84.7385,1,3,"USD","JACOBSVILLE",47.0083,-88.4317,3.68926147798668,"KFFT","FRANKFORT",38.18,-84.9,"KY",34.1042477531349,1
"278","USC00204161",2011-07-13,312677,"1400",2011-07-13,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.14,-104.43,41.14,-104.43,0,3,"USD","JACOBSVILLE",47.0083,-88.4317,0.22879532248279,"KCYS","CHEYENNE",41.15,-104.82,"WY",32.7121482563105,1
"279","USC00206220",2011-06-21,306424,"1300",2011-06-21,"1608","LOUISIANA",22,"Heavy Rain",31,"DE SOTO","SHV","",NA,"",32.03,-93.7,32.03,-93.7,0,3,"USD","ONTONAGON 6 SE",46.8342,-89.2075,2.85404981854021,"KSHV","SHREVEPORT",32.47,-93.82,"LA",50.2665829643044,4
"280","USC00208345",2011-10-08,350117,"1700",2011-10-09,"0500","FLORIDA",12,"Heavy Rain",61,"INDIAN RIVER","MLB","",NA,"",27.63,-80.4784,27.63,-80.4784,0,3,"USD","TWIN LAKES",46.8831,-88.8608,15.4829610313941,"KVRB","VERO BEACH",27.65,-80.42,"FL",6.1745201876107,0
"281","USC00209110",2011-06-27,322376,"1400",2011-06-27,"1500","MINNESOTA",27,"Heavy Rain",137,"ST. LOUIS","DLH","",NA,"",48.06,-92.76,48.06,-92.76,0,3,"USD","WYANDOTTE",42.2011,-83.1686,5.31458392549676,"KORB","ORR",48.02,-92.87,"MN",9.31977543473455,0
"282","USC00213282",2011-07-05,333153,"2100",2011-07-05,"2245","NEBRASKA",31,"Heavy Rain",143,"POLK","GID","",NA,"",41.2524,-97.55,41.2524,-97.55,0,3,"USD","GRAND MARAIS",47.7517,-90.3283,1.27152224978866,"KOLU","COLUMBUS",41.45,-97.35,"NE",27.6256619290362,0
"283","USC00213965",2011-05-01,296669,"0740",2011-05-02,"1011","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.7069,-157.9824,21.5822,-157.8969,0,3,"USD","HUTCHINSON 2",44.8978,-94.3719,0.880139171940272,"PHHI","WHEELER AFB",21.48,-158.03,"HI",25.734431805519,1
"284","USC00213965",2011-05-02,296671,"0051",2011-05-02,"0415","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9268,-156.3114,20.6689,-156.4124,0,3,"USD","HUTCHINSON 2",44.8978,-94.3719,0.880139171940272,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",12.6884413218921,0
"285","USC00214418",2011-03-05,279343,"1900",2011-03-05,"1945","LOUISIANA",22,"Heavy Rain",51,"JEFFERSON","LIX","",NA,"",30,-90.25,30,-90.25,0,3,"USD","LA CRESCENT DAM 7",43.8658,-91.31,0.467018691906212,"KMSY","NEW ORLEANS",29.98,-90.25,"LA",2.22638981586533,0
"286","USC00214692",2011-04-04,301244,"2350",2011-04-04,"0250","ALABAMA",1,"Heavy Rain",73,"JEFFERSON","BMX","",NA,"",33.7612,-86.8145,33.7612,-86.8138,0,3,"USD","LESTER PRAIRIE 2S",44.8592,-94.0503,12.3204205196775,"KBHM","BIRMINGHAM",33.57,-86.75,"AL",22.107290339444,2
"287","USC00214692",2011-05-02,296670,"2247",2011-05-02,"0209","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0358,-155.6708,19.4434,-155.8823,0,3,"USD","LESTER PRAIRIE 2S",44.8592,-94.0503,12.6580881330173,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",31.156391317548,0
"288","USC00215989",2011-08-06,340450,"2030",2011-08-06,"2130","GEORGIA",13,"Heavy Rain",113,"FAYETTE","FFC","",NA,"",33.4585,-84.4434,33.4585,-84.4434,1,3,"USD","NORTHOME 3S",47.8358,-94.2556,25.0239998800396,"KFFC","PEACHTREE",33.35,-84.57,"GA",16.8610969745658,2
"289","USC00215989",2011-08-29,329582,"1905",2011-08-29,"2005","NEBRASKA",31,"Heavy Rain",123,"MORRILL","CYS","",NA,"",41.7657,-103.3244,41.7657,-103.3244,0,3,"USD","NORTHOME 3S",47.8358,-94.2556,43.3151634766705,"KBFF","SCOTTSBLUFF",41.87,-103.6,"NE",25.6436012630658,0
"290","USC00216612",2011-07-27,332361,"0230",2011-07-27,"0230","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.52,-90.76,42.52,-90.76,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,2.35825403689307,"KDBQ","DUBUQUE",42.4,-90.7,"IA",14.2381855567321,3
"291","USC00216612",2011-07-28,332724,"1200",2011-07-28,"1200","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.41,-90.39,42.41,-90.39,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,17.3221946953962,"KDBQ","DUBUQUE",42.4,-90.7,"IA",25.5056457755679,0
"292","USC00216612",2011-07-28,332724,"1200",2011-07-28,"1200","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.41,-90.39,42.41,-90.39,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,17.3221946953962,"KDBQ","DUBUQUE",42.4,-90.7,"IA",25.5056457755679,0
"293","USC00216612",2011-07-28,332724,"1200",2011-07-28,"1200","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.41,-90.39,42.41,-90.39,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,17.3221946953962,"KDBQ","DUBUQUE",42.4,-90.7,"IA",25.5056457755679,0
"294","USC00216612",2011-07-28,332416,"1100",2011-07-28,"1100","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.5,-90.74,42.5,-90.74,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,22.7028895980918,"KDBQ","DUBUQUE",42.4,-90.7,"IA",11.6066863607366,0
"295","USC00216612",2011-07-28,332416,"1100",2011-07-28,"1100","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.5,-90.74,42.5,-90.74,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,22.7028895980918,"KDBQ","DUBUQUE",42.4,-90.7,"IA",11.6066863607366,0
"296","USC00216612",2011-07-28,332416,"1100",2011-07-28,"1100","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.5,-90.74,42.5,-90.74,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,22.7028895980918,"KDBQ","DUBUQUE",42.4,-90.7,"IA",11.6066863607366,0
"297","USC00216612",2011-07-28,337225,"2235",2011-07-28,"2335","WISCONSIN",55,"Heavy Rain",97,"PORTAGE","GRB","",NA,"",44.52,-89.57,44.52,-89.57,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,3.4494701132544,"KSTE","STEVENS POINT",44.55,-89.53,"WI",4.60731535459033,0
"298","USC00216612",2011-07-28,337225,"2235",2011-07-28,"2335","WISCONSIN",55,"Heavy Rain",97,"PORTAGE","GRB","",NA,"",44.52,-89.57,44.52,-89.57,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,3.4494701132544,"KSTE","STEVENS POINT",44.55,-89.53,"WI",4.60731535459033,0
"299","USC00216612",2011-07-28,337225,"2235",2011-07-28,"2335","WISCONSIN",55,"Heavy Rain",97,"PORTAGE","GRB","",NA,"",44.52,-89.57,44.52,-89.57,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,3.4494701132544,"KSTE","STEVENS POINT",44.55,-89.53,"WI",4.60731535459033,0
"300","USC00216612",2011-09-03,331980,"1200",2011-09-06,"1200","ALABAMA",1,"Heavy Rain",31,"COFFEE","TAE","",NA,"",31.5333,-85.9833,31.5333,-85.9833,0,3,"USD","POKEGAMA DAM",47.2508,-93.5861,17.3221946953962,"KTOI","TROY",31.86,-86.01,"AL",36.455896081428,1
"301","USC00219059",2011-06-06,328417,"0651",2011-06-06,"0651","MONTANA",30,"Heavy Rain",105,"VALLEY","GGW","",NA,"",48.13,-106.36,48.13,-106.36,0,3,"USD","WINNIBIGOSHISH DAM",47.4306,-94.0586,25.4441811866696,"KGGW","GLASGOW",48.22,-106.62,"MT",21.7462577631935,0
"302","USC00219072",2011-09-04,331038,"1959",2011-09-04,"2030","KENTUCKY",21,"Heavy Rain",239,"WOODFORD","LMK","",NA,"",38.05,-84.73,38.05,-84.73,0,3,"USD","WINONA DAM 5 A",44.0875,-91.6703,0.256423648227004,"KLEX","LEXINGTON",38.03,-84.6,"KY",11.6129163235443,3
"303","USC00219134",2011-07-28,332420,"1240",2011-07-28,"1240","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.45,-90.85,42.45,-90.85,0,3,"USD","WOLF RIDGE ELC",47.45,-91.2167,9.17622397065226,"KDBQ","DUBUQUE",42.4,-90.7,"IA",13.5242109168433,1
"304","USC00220523",2011-08-09,329639,"2330",2011-08-09,"2330","GEORGIA",13,"Heavy Rain",1,"APPLING","JAX","",NA,"",31.85,-82.35,31.85,-82.35,0,3,"USD","BAY SPRINGS",31.9694,-89.2889,11.3843633718809,"KVDI","VIDALIA",32.19,-82.37,"GA",37.8956705335011,0
"305","USC00221094",2011-08-16,344898,"2310",2011-08-16,"2310","ARIZONA",4,"Heavy Rain",19,"PIMA","TWC","",NA,"",32.3378,-111.0666,32.3378,-111.0666,25,3,"USD","BROOKHAVEN CITY",31.5447,-90.4581,3.91818251727421,"KDMA","DAVIS-MONTHAN AFB",32.17,-110.88,"AZ",25.6420620470962,0
"306","USC00221738",2011-07-27,332710,"0530",2011-07-27,"0530","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.35,-90.01,42.35,-90.01,0,3,"USD","CLEVELAND",33.7367,-90.7444,1.3811715513089,"KSFY","SAVANNA TRI-TOWNSHI",42.05,-90.11,"IL",34.3989601898211,0
"307","USC00221860",2011-07-28,332421,"1259",2011-07-28,"1259","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.45,-90.66,42.45,-90.66,0,3,"USD","COLLINSVILLE 7 SE",32.42,-88.7603,0.028159253474423,"KDBQ","DUBUQUE",42.4,-90.7,"IA",6.46402153810147,4
"308","USC00226513",2011-07-08,327541,"1200",2011-07-08,"1300","OHIO",39,"Heavy Rain",145,"SCIOTO","ILN","",NA,"",38.73,-82.98,38.73,-82.98,0,3,"USD","OKATIBBEE RSVR",32.4758,-88.8111,3.05199727170938,"KHTS","HUNTINGTON",38.37,-82.55,"WV",54.8397579292868,0
"309","USC00226513",2011-09-25,336570,"2240",2011-09-25,"2240","SOUTH CAROLINA",45,"Heavy Rain",79,"RICHLAND","CAE","",NA,"",34,-81.04,34,-81.04,120,3,"USD","OKATIBBEE RSVR",32.4758,-88.8111,0.478281772060122,"KCUB","COLUMBIA-OWENS ARPT.",33.97,-80.99,"SC",5.69675782854822,0
"310","USC00234136",2011-06-21,313195,"2115",2011-06-21,"2115","NORTH DAKOTA",38,"Heavy Rain",21,"DICKEY","BIS","",NA,"",46,-98.53,46,-98.53,0,3,"USD","IBERIA",38.0997,-92.3097,2.03354544649655,"KABR","ABERDEEN",45.45,-98.43,"SD",61.7169273114781,2
"311","USC00236045",2011-09-15,340078,"1952",2011-09-15,"2213","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6664,-157.9484,21.5384,-157.8783,0,3,"USD","NEW MADRID",36.5869,-89.5325,1.4736533550381,"PHHI","WHEELER AFB",21.48,-158.03,"HI",22.403529180383,5
"312","USC00238003",2011-09-25,342892,"1745",2011-09-25,"2100","ILLINOIS",17,"Heavy Rain",65,"HAMILTON","PAH","",NA,"",38.0145,-88.48,38.0145,-88.48,0,3,"USD","STANBERRY",40.22,-94.5444,0.475469036929823,"KHSB","HARRISBURG-RALEIGH",37.81,-88.55,"IL",23.5803555902034,0
"313","USC00238444",2011-06-01,330429,"0130",2011-06-02,"0730","KANSAS",20,"Heavy Rain",123,"MITCHELL","GID","",NA,"",39.47,-98.11,39.47,-98.11,0,3,"USD","TRENTON",40.0825,-93.6086,0.782706420506729,"KCNK","CONCORDIA",39.55,-97.65,"KS",40.4981167028784,0
"314","USC00243555",2011-05-19,306402,"1200",2011-05-20,"1200","NEBRASKA",31,"Heavy Rain",169,"THAYER","GID","",NA,"",40.2722,-97.4501,40.2722,-97.4501,0,3,"USD","GLASGOW WFO",48.2064,-106.6256,0.0365027857800098,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",18.0691423474432,0
"315","USC00243885",2011-07-31,322842,"2331",2011-07-31,"0000","ARIZONA",4,"Heavy Rain",15,"MOHAVE","VEF","",NA,"",36.9872,-112.9667,36.9872,-112.9667,5,3,"USD","HAMILTON",46.2553,-114.1642,1.24072301481071,"KSGU","ST. GEORGE",37.1,-113.6,"UT",57.6543042995029,0
"316","USC00245011",2011-06-21,322152,"1300",2011-06-22,"1300","MICHIGAN",26,"Heavy Rain",41,"DELTA","MQT","",NA,"",45.73,-86.98,45.73,-86.98,0,3,"USD","LIBBY DAM (BASE)",48.41,-115.3181,23.1535146167451,"KESC","ESCANABA",45.75,-87.05,"MI",5.87648954205737,1
"317","USC00245011",2011-07-12,321916,"2256",2011-07-12,"2356","INDIANA",18,"Heavy Rain",173,"WARRICK","PAH","",NA,"",38.1929,-87.2938,38.1929,-87.2938,0,3,"USD","LIBBY DAM (BASE)",48.41,-115.3181,0.597866772914173,"KEVV","EVANSVILLE",38.05,-87.53,"IN",26.0946796890103,3
"318","USC00245011",2011-12-11,351405,"0100",2011-12-12,"1300","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.595,-84.2679,30.595,-84.2679,0,3,"USD","LIBBY DAM (BASE)",48.41,-115.3181,8.90167329494968,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",25.8601914505064,0
